Date,Open,High,Low,Close,Volume
2020-11-23,803.86328125,813.7875366210938,793.9390869140625,813.7875366210938,24557652
2020-11-24,818.7496948242188,823.7117919921875,803.86328125,803.86328125,30944238
2020-11-25,813.7875366210938,813.7875366210938,793.9390869140625,793.9390869140625,29507654
2020-11-26,798.9011840820312,813.7875366210938,784.0148315429688,788.9769287109375,42727409
2020-11-27,788.9769287109375,798.9011840820312,779.052734375,779.052734375,44831954
2020-11-30,779.052734375,788.9769287109375,754.2421264648438,754.2421264648438,56349412
2020-12-01,754.2421264648438,793.9390869140625,754.2421264648438,793.9390869140625,41475525
2020-12-02,803.86328125,803.86328125,788.9769287109375,793.9390869140625,17533234
2020-12-03,793.9390869140625,798.9011840820312,784.0148315429688,784.0148315429688,13261974
2020-12-04,788.9769287109375,793.9390869140625,774.090576171875,779.052734375,11465968
2020-12-07,779.052734375,793.9390869140625,779.052734375,788.9769287109375,21554903
2020-12-08,788.9769287109375,793.9390869140625,784.0148315429688,793.9390869140625,19760307
2020-12-10,793.9390869140625,798.9011840820312,784.0148315429688,784.0148315429688,17673396
2020-12-11,784.0148315429688,793.9390869140625,779.052734375,779.052734375,8798156
2020-12-14,779.052734375,788.9769287109375,769.1284790039062,774.090576171875,23428901
2020-12-15,779.052734375,784.0148315429688,764.1663818359375,764.1663818359375,22378140
2020-12-16,764.1663818359375,779.052734375,764.1663818359375,769.1284790039062,28084069
2020-12-17,769.1284790039062,779.052734375,764.1663818359375,769.1284790039062,13619382
2020-12-18,769.1284790039062,779.052734375,769.1284790039062,774.090576171875,20047986
2020-12-21,774.090576171875,784.0148315429688,769.1284790039062,784.0148315429688,24425249
2020-12-22,784.0148315429688,823.7117919921875,784.0148315429688,798.9011840820312,128082473
2020-12-23,793.9390869140625,813.7875366210938,769.1284790039062,803.86328125,55107805
2020-12-28,818.7496948242188,828.6738891601562,793.9390869140625,808.825439453125,34881568
2020-12-29,823.7117919921875,823.7117919921875,793.9390869140625,798.9011840820312,31954089
2020-12-30,798.9011840820312,803.86328125,779.052734375,798.9011840820312,26988469
