Date,Open,High,Low,Close,Volume
2021-06-02,5500.0,5575.0,5425.0,5550.0,38318100
2021-06-03,5575.0,5750.0,5475.0,5750.0,27426300
2021-06-04,5700.0,5750.0,5600.0,5625.0,30124500
2021-06-07,5625.0,5650.0,5475.0,5525.0,14641100
2021-06-08,5550.0,5575.0,5475.0,5525.0,19537100
2021-06-09,5575.0,5650.0,5500.0,5625.0,15525600
2021-06-10,5650.0,5700.0,5600.0,5675.0,18488600
2021-06-11,5675.0,5700.0,5600.0,5675.0,18604400
2021-06-14,5675.0,5675.0,5525.0,5550.0,18526400
2021-06-15,5550.0,5575.0,5500.0,5525.0,14249500
2021-06-16,5500.0,5525.0,5325.0,5375.0,20897100
2021-06-17,5350.0,5350.0,5225.0,5250.0,25662300
2021-06-18,5225.0,5225.0,4890.0,4940.0,154778500
2021-06-21,4890.0,4990.0,4780.0,4970.0,53189200
2021-06-22,5000.0,5025.0,4910.0,4950.0,36788600
2021-06-23,4970.0,4970.0,4850.0,4850.0,39575400
2021-06-24,4850.0,4890.0,4790.0,4820.0,29244100
2021-06-25,4820.0,4880.0,4760.0,4760.0,27935600
2021-06-28,4750.0,4750.0,4580.0,4580.0,53977800
2021-06-29,4580.0,4660.0,4560.0,4580.0,25530800
2021-06-30,4580.0,4680.0,4580.0,4630.0,37644700
2021-07-01,4630.0,4780.0,4630.0,4700.0,29447700
2021-07-02,4700.0,4860.0,4700.0,4830.0,35035500
2021-07-05,4830.0,4840.0,4700.0,4720.0,24799700
2021-07-06,4730.0,4750.0,4680.0,4710.0,26918200
2021-07-07,4710.0,4760.0,4680.0,4730.0,20007900
2021-07-08,4750.0,4830.0,4720.0,4760.0,25201000
2021-07-09,4760.0,4760.0,4620.0,4640.0,28321000
2021-07-12,4650.0,4710.0,4600.0,4700.0,25159100
2021-07-13,4720.0,4750.0,4640.0,4670.0,17625700
2021-07-14,4620.0,4640.0,4560.0,4580.0,23833300
2021-07-15,4580.0,4770.0,4580.0,4720.0,34713500
2021-07-16,4750.0,4830.0,4740.0,4810.0,26047700
2021-07-19,4810.0,4850.0,4760.0,4820.0,17806900
2021-07-21,4820.0,4960.0,4820.0,4900.0,36024900
2021-07-22,5025.0,5250.0,5025.0,5150.0,60846000
2021-07-23,5150.0,5200.0,5050.0,5075.0,20190700
2021-07-26,5100.0,5125.0,5000.0,5050.0,18847000
2021-07-27,5100.0,5100.0,5000.0,5025.0,14844100
2021-07-28,5025.0,5050.0,4910.0,4960.0,24596100
2021-07-29,4950.0,5025.0,4910.0,4930.0,14915700
2021-07-30,4900.0,4930.0,4770.0,4780.0,42130800
2021-08-02,4780.0,4830.0,4750.0,4820.0,13788500
2021-08-03,4820.0,4970.0,4800.0,4950.0,18778000
2021-08-04,4980.0,5075.0,4930.0,5050.0,21423900
2021-08-05,5050.0,5225.0,5050.0,5200.0,42017100
2021-08-06,5225.0,5250.0,5050.0,5125.0,18504700
2021-08-09,5150.0,5150.0,4960.0,4980.0,16897500
2021-08-10,5000.0,5050.0,4950.0,4990.0,11791200
2021-08-12,5050.0,5100.0,4990.0,5075.0,10184000
2021-08-13,5125.0,5150.0,5050.0,5100.0,8918000
2021-08-16,5150.0,5175.0,5025.0,5150.0,13500000
2021-08-18,5175.0,5425.0,5150.0,5425.0,62752600
2021-08-19,5400.0,5425.0,5175.0,5300.0,47966100
2021-08-20,5300.0,5450.0,5200.0,5425.0,27865900
2021-08-23,5450.0,5475.0,5275.0,5350.0,20189000
2021-08-24,5350.0,5375.0,5250.0,5325.0,16095300
2021-08-25,5325.0,5350.0,5225.0,5250.0,11484900
2021-08-26,5275.0,5300.0,5150.0,5225.0,16916200
2021-08-27,5275.0,5350.0,5225.0,5300.0,18726400
2021-08-30,5375.0,5425.0,5300.0,5400.0,23705900
2021-08-31,5400.0,5425.0,5300.0,5400.0,21270700
2021-09-01,5400.0,5425.0,5300.0,5325.0,8415600
2021-09-02,5375.0,5375.0,5225.0,5250.0,16437200
2021-09-03,5275.0,5475.0,5250.0,5450.0,25474900
2021-09-06,5450.0,5500.0,5425.0,5450.0,19148200
2021-09-07,5475.0,5500.0,5375.0,5400.0,24204600
2021-09-08,5400.0,5400.0,5250.0,5325.0,19252700
2021-09-09,5325.0,5425.0,5275.0,5400.0,19918300
2021-09-10,5400.0,5475.0,5350.0,5450.0,17004700
2021-09-13,5400.0,5425.0,5350.0,5400.0,8916300
2021-09-14,5400.0,5450.0,5400.0,5400.0,8901900
2021-09-15,5350.0,5375.0,5300.0,5350.0,16365800
2021-09-16,5350.0,5375.0,5250.0,5275.0,15896000
2021-09-17,5250.0,5325.0,5225.0,5300.0,18219900
2021-09-20,5250.0,5275.0,5125.0,5150.0,22098400
2021-09-21,5100.0,5125.0,5025.0,5125.0,27157100
2021-09-22,5125.0,5175.0,5050.0,5150.0,20989100
2021-09-23,5175.0,5200.0,5100.0,5125.0,30970200
2021-09-24,5125.0,5175.0,5075.0,5100.0,19727500
2021-09-27,5100.0,5125.0,5025.0,5075.0,13341600
2021-09-28,5075.0,5125.0,5050.0,5050.0,13950400
2021-09-29,5025.0,5250.0,5025.0,5225.0,21156700
2021-09-30,5225.0,5375.0,5200.0,5375.0,34557200
2021-10-01,5375.0,5375.0,5325.0,5350.0,14013400
2021-10-04,5350.0,5800.0,5350.0,5700.0,73938300
2021-10-05,5675.0,5750.0,5625.0,5700.0,32878500
2021-10-06,5750.0,6200.0,5700.0,6000.0,111102800
2021-10-07,6000.0,6075.0,5900.0,5975.0,42229900
2021-10-08,6050.0,6200.0,6025.0,6150.0,48463900
2021-10-11,6150.0,6425.0,6150.0,6400.0,73495400
2021-10-12,6400.0,6500.0,6325.0,6400.0,72397600
2021-10-13,6500.0,6800.0,6400.0,6675.0,148891900
2021-10-14,6675.0,6875.0,6675.0,6875.0,78367600
2021-10-15,6950.0,6975.0,6650.0,6750.0,59368600
2021-10-18,6875.0,7175.0,6825.0,7075.0,103157300
2021-10-19,7150.0,7225.0,7025.0,7225.0,64093400
2021-10-21,7350.0,7450.0,7250.0,7325.0,70388700
2021-10-22,7325.0,7475.0,7125.0,7450.0,47656000
2021-10-25,7475.0,7575.0,7350.0,7350.0,48500400
2021-10-26,7350.0,7400.0,7200.0,7275.0,26226900
2021-10-27,7225.0,7250.0,7050.0,7075.0,47673800
2021-10-28,7025.0,7075.0,6925.0,7050.0,39022700
2021-10-29,7175.0,7175.0,6850.0,7000.0,59147400
2021-11-01,7025.0,7025.0,6825.0,6850.0,34834500
2021-11-02,6850.0,6950.0,6725.0,6800.0,30472300
2021-11-03,6800.0,7050.0,6725.0,7025.0,46669900
2021-11-04,7075.0,7125.0,7000.0,7000.0,27366500
2021-11-05,7000.0,7025.0,6875.0,6950.0,16408500
2021-11-08,7000.0,7125.0,6925.0,7050.0,24935800
2021-11-09,7050.0,7075.0,6975.0,7050.0,12099300
2021-11-10,7000.0,7075.0,6925.0,7075.0,12797300
2021-11-11,7000.0,7125.0,7000.0,7025.0,15721100
2021-11-12,7025.0,7050.0,6900.0,6900.0,23482900
2021-11-15,6850.0,6925.0,6800.0,6800.0,24898400
2021-11-16,6800.0,6950.0,6750.0,6875.0,19247400
2021-11-17,6950.0,7000.0,6900.0,7000.0,20336900
2021-11-18,7000.0,7000.0,6900.0,6925.0,10818300
2021-11-19,6950.0,7050.0,6925.0,7025.0,23986600
2021-11-22,7025.0,7200.0,7000.0,7175.0,52612000
2021-11-23,7175.0,7200.0,7000.0,7000.0,32127700
2021-11-24,7075.0,7125.0,7025.0,7075.0,19928100
2021-11-25,7075.0,7275.0,7050.0,7175.0,47390500
2021-11-26,7125.0,7125.0,6850.0,6875.0,68209500
2021-11-29,6875.0,7025.0,6750.0,6950.0,55091000
2021-11-30,7000.0,7000.0,6800.0,6800.0,51537400
2021-12-01,6800.0,6900.0,6600.0,6650.0,51262800
2021-12-02,6650.0,6875.0,6550.0,6825.0,40252600
2021-12-03,6850.0,6875.0,6725.0,6725.0,12620900
2021-12-06,6725.0,6925.0,6725.0,6850.0,26793800
2021-12-07,6900.0,7050.0,6850.0,7050.0,26352300
2021-12-08,7050.0,7075.0,6850.0,6850.0,34631800
2021-12-09,6900.0,6900.0,6800.0,6825.0,11498000
2021-12-10,6800.0,6850.0,6750.0,6775.0,22396100
2021-12-13,6850.0,6950.0,6800.0,6850.0,22109200
2021-12-14,6850.0,6900.0,6775.0,6875.0,14104600
2021-12-15,6850.0,6975.0,6825.0,6875.0,19528200
2021-12-16,6925.0,6950.0,6750.0,6750.0,22156100
2021-12-17,6750.0,6850.0,6725.0,6750.0,23308800
2021-12-20,6750.0,6775.0,6650.0,6725.0,21182400
2021-12-21,6725.0,6800.0,6675.0,6700.0,13881800
2021-12-22,6750.0,6775.0,6600.0,6625.0,18386600
2021-12-23,6625.0,6675.0,6625.0,6650.0,10432600
2021-12-24,6650.0,6725.0,6575.0,6725.0,13733200
2021-12-27,6725.0,6750.0,6675.0,6750.0,10650300
2021-12-28,6750.0,6775.0,6700.0,6700.0,14716300
2021-12-29,6700.0,6750.0,6675.0,6725.0,8425900
2021-12-30,6725.0,6775.0,6675.0,6750.0,11809700
2022-01-03,6750.0,6800.0,6700.0,6725.0,11528300
2022-01-04,6800.0,7050.0,6775.0,7025.0,51571000
2022-01-05,7025.0,7050.0,6850.0,6950.0,35912400
2022-01-06,6950.0,7000.0,6825.0,6950.0,22192400
2022-01-07,7000.0,7100.0,6925.0,7075.0,33655800
2022-01-10,7075.0,7175.0,7025.0,7050.0,31962300
2022-01-11,7050.0,7125.0,6975.0,7025.0,19202200
2022-01-12,7050.0,7100.0,6975.0,7050.0,14161100
2022-01-13,7050.0,7075.0,7000.0,7025.0,12799200
2022-01-14,7025.0,7150.0,6975.0,7100.0,19671100
2022-01-17,7125.0,7200.0,7050.0,7200.0,46296400
2022-01-18,7200.0,7250.0,6925.0,7075.0,35103300
2022-01-19,7025.0,7100.0,6950.0,7100.0,22079500
2022-01-20,7100.0,7150.0,6975.0,7150.0,16620600
2022-01-21,7125.0,7175.0,7050.0,7175.0,10840700
2022-01-24,7125.0,7125.0,7025.0,7100.0,20422500
2022-01-25,7100.0,7100.0,6775.0,6800.0,72335200
2022-01-26,6875.0,7125.0,6850.0,7125.0,53708500
2022-01-27,7100.0,7300.0,7050.0,7200.0,48758000
2022-01-28,7200.0,7500.0,7200.0,7500.0,63789000
2022-01-31,7500.0,7525.0,7325.0,7325.0,30233300
2022-02-02,7325.0,7400.0,7300.0,7375.0,19364000
2022-02-03,7325.0,7350.0,7225.0,7300.0,16151900
2022-02-04,7275.0,7350.0,7225.0,7325.0,10987000
2022-02-07,7325.0,7425.0,7325.0,7375.0,28583000
2022-02-08,7425.0,7600.0,7400.0,7500.0,65562700
2022-02-09,7525.0,7625.0,7425.0,7575.0,55078900
2022-02-10,7650.0,7750.0,7575.0,7675.0,71313400
2022-02-11,7650.0,7775.0,7575.0,7700.0,35144800
2022-02-14,7675.0,7700.0,7600.0,7700.0,36134800
2022-02-15,7750.0,7950.0,7725.0,7925.0,68247500
2022-02-16,7950.0,7975.0,7900.0,7950.0,46595600
2022-02-17,7950.0,7950.0,7775.0,7900.0,20845900
2022-02-18,7900.0,7975.0,7825.0,7975.0,19829400
2022-02-21,7900.0,8000.0,7850.0,7900.0,24793300
2022-02-22,7800.0,7850.0,7700.0,7750.0,31443100
2022-02-23,7775.0,7925.0,7775.0,7925.0,35914200
2022-02-24,7900.0,8000.0,7700.0,7825.0,83241500
2022-02-25,7825.0,8000.0,7800.0,8000.0,47150600
2022-03-01,8200.0,8200.0,7925.0,7925.0,37271500
2022-03-02,7850.0,7900.0,7750.0,7775.0,39898000
2022-03-04,7850.0,7925.0,7800.0,7900.0,30289500
2022-03-07,7800.0,7900.0,7700.0,7725.0,38241400
2022-03-08,7700.0,7825.0,7525.0,7600.0,43380500
2022-03-09,7550.0,7900.0,7550.0,7775.0,39051400
2022-03-10,7850.0,7900.0,7725.0,7775.0,19382100
2022-03-11,7850.0,7975.0,7775.0,7950.0,30534500
2022-03-14,7975.0,8200.0,7800.0,8100.0,53829700
2022-03-15,8100.0,8200.0,8025.0,8075.0,33571200
2022-03-16,8100.0,8400.0,8100.0,8350.0,64716100
2022-03-17,8450.0,8500.0,8200.0,8225.0,31986600
2022-03-18,8250.0,8350.0,8100.0,8300.0,58959300
2022-03-21,8325.0,8350.0,8050.0,8075.0,30450300
2022-03-22,8075.0,8100.0,8000.0,8025.0,22429500
2022-03-23,8000.0,8075.0,7975.0,8075.0,35798600
2022-03-24,8000.0,8250.0,7950.0,8225.0,45700700
2022-03-25,8225.0,8275.0,8100.0,8225.0,29455400
2022-03-28,8300.0,8525.0,8225.0,8500.0,47798100
2022-03-29,8500.0,8550.0,8375.0,8375.0,18642400
2022-03-30,8450.0,8575.0,8325.0,8400.0,26422400
2022-03-31,8425.0,8450.0,8250.0,8250.0,26798700
2022-04-01,8250.0,8450.0,8125.0,8200.0,34233200
2022-04-04,8200.0,8525.0,8200.0,8425.0,34743300
2022-04-05,8425.0,8450.0,8300.0,8375.0,14625100
2022-04-06,8275.0,8300.0,8125.0,8150.0,34603700
2022-04-07,8150.0,8300.0,8075.0,8300.0,26910300
2022-04-08,8325.0,8450.0,8250.0,8425.0,41911800
2022-04-11,8500.0,8500.0,8350.0,8400.0,35747700
2022-04-12,8400.0,8475.0,8275.0,8425.0,27774600
2022-04-13,8525.0,8525.0,8375.0,8450.0,28560500
2022-04-14,8450.0,8500.0,8350.0,8400.0,17990600
2022-04-18,8400.0,8425.0,8350.0,8425.0,21246300
2022-04-19,8400.0,8450.0,8325.0,8400.0,22128000
2022-04-20,8500.0,9025.0,8450.0,8975.0,69273600
2022-04-21,9000.0,9400.0,9000.0,9375.0,66136900
2022-04-22,9300.0,9450.0,9250.0,9350.0,42801600
2022-04-25,9325.0,9900.0,9175.0,9500.0,77897700
2022-04-26,9500.0,9700.0,9475.0,9600.0,39881000
2022-04-27,9600.0,9625.0,9400.0,9450.0,51713300
2022-04-28,9450.0,9550.0,9150.0,9225.0,70120800
2022-05-09,9000.0,9000.0,8650.0,8825.0,104526000
2022-05-10,8350.0,8900.0,8350.0,8900.0,83171500
2022-05-11,8950.0,9200.0,8750.0,8775.0,34802100
2022-05-12,8800.0,8800.0,8175.0,8200.0,109512500
2022-05-13,8200.0,8275.0,8050.0,8250.0,55338600
2022-05-17,8350.0,8650.0,8200.0,8450.0,43891700
2022-05-18,8550.0,8875.0,8500.0,8750.0,53037800
2022-05-19,8550.0,8800.0,8450.0,8675.0,32429600
2022-05-20,8700.0,8925.0,8700.0,8775.0,35186000
2022-05-23,8775.0,8975.0,8675.0,8850.0,30449100
2022-05-24,9025.0,9175.0,8950.0,9075.0,29015700
2022-05-25,8975.0,9150.0,8875.0,8925.0,36850200
2022-05-27,9000.0,9375.0,8975.0,9200.0,59566400
2022-05-30,9200.0,9275.0,9025.0,9200.0,33288900
2022-05-31,9275.0,9350.0,9075.0,9175.0,86679100
2022-06-02,9050.0,9175.0,8825.0,8850.0,34781300
2022-06-03,8950.0,9125.0,8900.0,8950.0,22117400
2022-06-06,8900.0,8975.0,8700.0,8900.0,35484500
2022-06-07,9100.0,9100.0,8825.0,8900.0,29999700
2022-06-08,8950.0,9000.0,8850.0,9000.0,18016500
2022-06-09,8850.0,9000.0,8675.0,8675.0,52284300
2022-06-10,8475.0,8500.0,8250.0,8300.0,74290700
2022-06-13,8050.0,8275.0,7925.0,8250.0,84053200
2022-06-14,8275.0,8400.0,8150.0,8275.0,44725900
2022-06-15,8275.0,8300.0,8125.0,8275.0,25268600
2022-06-16,8400.0,8475.0,8250.0,8250.0,35080500
2022-06-17,8125.0,8250.0,8100.0,8175.0,42844900
2022-06-20,8200.0,8225.0,8050.0,8125.0,27255800
2022-06-21,8175.0,8450.0,8175.0,8450.0,27525700
2022-06-22,8425.0,8450.0,8125.0,8150.0,31215400
2022-06-23,8175.0,8225.0,8075.0,8150.0,24434900
2022-06-24,8150.0,8200.0,8100.0,8150.0,23472500
2022-06-27,8175.0,8200.0,8050.0,8050.0,21684400
2022-06-28,8025.0,8175.0,8000.0,8075.0,32258300
2022-06-29,8100.0,8125.0,7875.0,8025.0,40127300
2022-06-30,8025.0,8050.0,7850.0,7850.0,25596700
2022-07-01,7850.0,7950.0,7750.0,7850.0,23558900
2022-07-04,7725.0,7750.0,7400.0,7650.0,59717900
2022-07-05,7675.0,7950.0,7650.0,7750.0,22238000
2022-07-06,7650.0,7700.0,7500.0,7650.0,30849000
2022-07-07,7600.0,7750.0,7600.0,7600.0,26896400
2022-07-08,7675.0,7725.0,7550.0,7600.0,33299800
2022-07-11,7600.0,7650.0,7500.0,7500.0,19491800
2022-07-12,7500.0,7625.0,7425.0,7450.0,45635200
2022-07-13,7450.0,7550.0,7225.0,7225.0,35161800
2022-07-14,7225.0,7400.0,7150.0,7275.0,26733700
2022-07-15,7350.0,7375.0,7250.0,7275.0,45940800
2022-07-18,7275.0,7425.0,7275.0,7325.0,16942600
2022-07-19,7325.0,7475.0,7275.0,7300.0,26312500
2022-07-20,7425.0,7725.0,7400.0,7675.0,49876200
2022-07-21,7800.0,7825.0,7550.0,7725.0,45811900
2022-07-22,7750.0,7800.0,7650.0,7700.0,19975100
2022-07-25,7700.0,7725.0,7600.0,7600.0,11377800
2022-07-26,7650.0,7750.0,7625.0,7675.0,20371400
2022-07-27,7750.0,7825.0,7725.0,7775.0,30735100
2022-07-28,7850.0,7950.0,7825.0,7825.0,45018700
2022-07-29,7875.0,7950.0,7825.0,7850.0,48013000
2022-08-01,8100.0,8100.0,7950.0,7950.0,70682900
2022-08-02,7975.0,8075.0,7875.0,8075.0,30737300
2022-08-03,8100.0,8125.0,8000.0,8125.0,19882200
2022-08-04,8100.0,8125.0,7950.0,8000.0,35964100
2022-08-05,8025.0,8275.0,7975.0,8250.0,25173300
2022-08-08,8250.0,8275.0,8175.0,8250.0,13206900
2022-08-09,8275.0,8500.0,8250.0,8450.0,40296100
2022-08-10,8325.0,8475.0,8300.0,8475.0,24686200
2022-08-11,8575.0,8600.0,8400.0,8525.0,27001200
2022-08-12,8425.0,8550.0,8400.0,8525.0,17132200
2022-08-15,8575.0,8575.0,8450.0,8550.0,21927900
2022-08-16,8525.0,8575.0,8475.0,8575.0,18163100
2022-08-18,8575.0,8725.0,8550.0,8650.0,25707800
2022-08-19,8650.0,8675.0,8500.0,8500.0,16614800
2022-08-22,8375.0,8425.0,8200.0,8300.0,40347600
2022-08-23,8300.0,8400.0,8275.0,8300.0,21554500
2022-08-24,8300.0,8400.0,8250.0,8300.0,15655300
2022-08-25,8350.0,8375.0,8250.0,8275.0,9119700
2022-08-26,8325.0,8400.0,8300.0,8300.0,13647100
2022-08-29,8200.0,8300.0,8125.0,8200.0,25260800
2022-08-30,8250.0,8500.0,8225.0,8425.0,32093300
2022-08-31,8400.0,8525.0,8300.0,8525.0,44111400
2022-09-01,8575.0,8600.0,8450.0,8525.0,12377300
2022-09-02,8550.0,8750.0,8525.0,8700.0,38073500
2022-09-05,8700.0,8875.0,8575.0,8850.0,20270500
2022-09-06,8850.0,8900.0,8700.0,8750.0,19571900
2022-09-07,8725.0,8725.0,8550.0,8575.0,22840300
2022-09-08,8625.0,8800.0,8600.0,8775.0,24409300
2022-09-09,8775.0,8825.0,8750.0,8800.0,33061400
2022-09-12,8900.0,8900.0,8775.0,8800.0,16582300
2022-09-13,8850.0,9000.0,8800.0,8975.0,32567600
2022-09-14,8850.0,8950.0,8775.0,8900.0,23274100
2022-09-15,9000.0,9250.0,8975.0,9175.0,77171400
2022-09-16,9100.0,9175.0,8875.0,8950.0,45416000
2022-09-19,9050.0,9075.0,8850.0,8975.0,31844900
2022-09-20,8975.0,9000.0,8900.0,8975.0,17774100
2022-09-21,8925.0,8975.0,8800.0,8975.0,16579400
2022-09-22,8975.0,9025.0,8875.0,9000.0,12995700
2022-09-23,9050.0,9050.0,8975.0,9000.0,23561600
2022-09-26,8875.0,9000.0,8750.0,9000.0,38659300
2022-09-27,9050.0,9050.0,8825.0,9000.0,21192700
