Date,Open,High,Low,Close,Volume
2020-01-02,632.670166015625,642.5944213867188,627.7080688476562,635.1512451171875,3102303
2020-01-03,635.1512451171875,642.5944213867188,625.2269897460938,635.1512451171875,3716355
2020-01-06,635.1512451171875,652.5186767578125,627.7080688476562,640.1134033203125,14871871
2020-01-07,640.1134033203125,652.5186767578125,635.1512451171875,642.5944213867188,12777403
2020-01-08,645.0755004882812,650.03759765625,637.63232421875,645.0755004882812,7256173
2020-01-09,647.5565795898438,650.03759765625,637.63232421875,637.63232421875,3939445
2020-01-10,645.0755004882812,645.0755004882812,635.1512451171875,635.1512451171875,3222413
2020-01-13,635.1512451171875,642.5944213867188,627.7080688476562,630.1891479492188,9507429
2020-01-14,635.1512451171875,637.63232421875,625.2269897460938,625.2269897460938,8332528
2020-01-15,627.7080688476562,630.1891479492188,625.2269897460938,630.1891479492188,7055050
2020-01-16,630.1891479492188,635.1512451171875,625.2269897460938,627.7080688476562,2882840
2020-01-17,627.7080688476562,630.1891479492188,620.264892578125,625.2269897460938,10317366
2020-01-20,627.7080688476562,637.63232421875,625.2269897460938,635.1512451171875,13675810
2020-01-21,637.63232421875,637.63232421875,615.3027954101562,620.264892578125,7433719
2020-01-22,620.264892578125,622.7459716796875,612.8217163085938,617.7838134765625,6971618
2020-01-23,617.7838134765625,617.7838134765625,607.859619140625,607.859619140625,3390083
2020-01-24,607.859619140625,615.3027954101562,607.859619140625,610.3406372070312,1680935
2020-01-27,610.3406372070312,610.3406372070312,588.0111083984375,592.9732666015625,11566832
2020-01-28,592.9732666015625,600.4164428710938,588.0111083984375,595.4542846679688,5522035
2020-01-29,595.4542846679688,597.9353637695312,592.9732666015625,595.4542846679688,4181882
2020-01-30,595.4542846679688,595.4542846679688,588.0111083984375,592.9732666015625,3289723
2020-01-31,592.9732666015625,600.4164428710938,578.0869140625,592.9732666015625,7649352
2020-02-03,570.6436767578125,597.9353637695312,565.6815795898438,595.4542846679688,4281033
2020-02-04,595.4542846679688,600.4164428710938,590.4921875,595.4542846679688,1643249
2020-02-05,617.7838134765625,617.7838134765625,583.0490112304688,595.4542846679688,7708601
2020-02-06,595.4542846679688,600.4164428710938,592.9732666015625,595.4542846679688,7871032
2020-02-07,595.4542846679688,605.3785400390625,592.9732666015625,600.4164428710938,6621163
2020-02-10,602.8974609375,610.3406372070312,590.4921875,592.9732666015625,4283653
2020-02-11,595.4542846679688,610.3406372070312,595.4542846679688,610.3406372070312,6136088
2020-02-12,607.859619140625,617.7838134765625,600.4164428710938,615.3027954101562,3606926
2020-02-13,620.264892578125,625.2269897460938,605.3785400390625,615.3027954101562,9690416
2020-02-14,615.3027954101562,620.264892578125,605.3785400390625,617.7838134765625,8931466
2020-02-17,617.7838134765625,620.264892578125,610.3406372070312,610.3406372070312,1482028
2020-02-18,610.3406372070312,627.7080688476562,610.3406372070312,625.2269897460938,7149767
2020-02-19,627.7080688476562,637.63232421875,625.2269897460938,635.1512451171875,13381984
2020-02-20,637.63232421875,650.03759765625,635.1512451171875,645.0755004882812,10866728
2020-02-21,645.0755004882812,652.5186767578125,625.2269897460938,632.670166015625,13617165
2020-02-24,632.670166015625,632.670166015625,615.3027954101562,627.7080688476562,10572498
2020-02-25,625.2269897460938,632.670166015625,610.3406372070312,632.670166015625,6303355
2020-02-26,635.1512451171875,635.1512451171875,610.3406372070312,610.3406372070312,14272329
2020-02-27,610.3406372070312,622.7459716796875,597.9353637695312,610.3406372070312,16720477
2020-02-28,610.3406372070312,610.3406372070312,570.6436767578125,610.3406372070312,16644299
2020-03-02,610.3406372070312,617.7838134765625,580.5679321289062,590.4921875,10043491
2020-03-03,602.8974609375,607.859619140625,595.4542846679688,605.3785400390625,12415260
2020-03-04,605.3785400390625,630.1891479492188,605.3785400390625,625.2269897460938,11298600
2020-03-05,630.1891479492188,632.670166015625,617.7838134765625,625.2269897460938,8704547
2020-03-06,622.7459716796875,625.2269897460938,610.3406372070312,615.3027954101562,5812234
2020-03-09,615.3027954101562,615.3027954101562,580.5679321289062,597.9353637695312,9196675
2020-03-10,597.9353637695312,627.7080688476562,590.4921875,625.2269897460938,17122926
2020-03-11,625.2269897460938,637.63232421875,612.8217163085938,627.7080688476562,12107327
2020-03-12,627.7080688476562,627.7080688476562,600.4164428710938,605.3785400390625,8493750
2020-03-13,595.4542846679688,620.264892578125,563.2005004882812,615.3027954101562,10261140
2020-03-16,615.3027954101562,615.3027954101562,573.124755859375,573.124755859375,12210911
2020-03-17,573.124755859375,578.0869140625,555.75732421875,560.719482421875,4870701
2020-03-18,560.719482421875,570.6436767578125,523.5036010742188,523.5036010742188,8034873
2020-03-19,523.5036010742188,523.5036010742188,488.76873779296875,488.76873779296875,14928500
2020-03-20,488.76873779296875,496.2119140625,456.51495361328125,481.3255615234375,15267871
2020-03-23,481.3255615234375,481.3255615234375,449.07177734375,471.4013366699219,9131582
2020-03-24,468.9202575683594,538.3899536132812,451.5528564453125,466.439208984375,25830899
2020-03-26,471.4013366699219,501.1740417480469,471.4013366699219,493.7308654785156,30143774
2020-03-27,493.7308654785156,535.9088745117188,493.7308654785156,511.0982666015625,13052487
2020-03-30,503.65509033203125,523.5036010742188,481.3255615234375,518.5414428710938,3641589
2020-03-31,530.94677734375,645.0755004882812,521.0225219726562,580.5679321289062,32017973
2020-04-01,575.6058349609375,592.9732666015625,548.3141479492188,548.3141479492188,8327893
2020-04-02,540.8709716796875,585.5300903320312,540.8709716796875,580.5679321289062,11373568
2020-04-03,580.5679321289062,704.6209106445312,580.5679321289062,615.3027954101562,31352531
2020-04-06,625.2269897460938,657.4807739257812,617.7838134765625,647.5565795898438,22669951
2020-04-07,654.999755859375,654.999755859375,610.3406372070312,617.7838134765625,19936441
2020-04-08,622.7459716796875,622.7459716796875,588.0111083984375,605.3785400390625,17964098
2020-04-09,605.3785400390625,625.2269897460938,602.8974609375,612.8217163085938,6411776
2020-04-13,615.3027954101562,620.264892578125,605.3785400390625,612.8217163085938,2294382
2020-04-14,612.8217163085938,622.7459716796875,602.8974609375,617.7838134765625,10946331
2020-04-15,617.7838134765625,625.2269897460938,605.3785400390625,605.3785400390625,12432591
2020-04-16,605.3785400390625,612.8217163085938,563.2005004882812,568.1626586914062,20810060
2020-04-17,585.5300903320312,590.4921875,565.6815795898438,590.4921875,9182770
2020-04-20,595.4542846679688,605.3785400390625,580.5679321289062,602.8974609375,21012191
2020-04-21,602.8974609375,612.8217163085938,595.4542846679688,600.4164428710938,14536329
2020-04-22,597.9353637695312,600.4164428710938,575.6058349609375,585.5300903320312,7162463
2020-04-23,590.4921875,597.9353637695312,585.5300903320312,590.4921875,6803947
2020-04-24,590.4921875,595.4542846679688,563.2005004882812,568.1626586914062,9312553
2020-04-27,568.1626586914062,588.0111083984375,568.1626586914062,583.0490112304688,4095830
2020-04-28,590.4921875,590.4921875,580.5679321289062,585.5300903320312,3901155
2020-04-29,588.0111083984375,622.7459716796875,588.0111083984375,620.264892578125,22552662
2020-04-30,615.3027954101562,632.670166015625,615.3027954101562,625.2269897460938,12787480
2020-05-04,625.2269897460938,635.1512451171875,605.3785400390625,635.1512451171875,6374091
2020-05-05,635.1512451171875,635.1512451171875,617.7838134765625,622.7459716796875,3181906
2020-05-06,622.7459716796875,625.2269897460938,605.3785400390625,610.3406372070312,2515054
2020-05-08,610.3406372070312,625.2269897460938,610.3406372070312,625.2269897460938,9142464
2020-05-11,625.2269897460938,635.1512451171875,617.7838134765625,617.7838134765625,14402515
2020-05-12,622.7459716796875,622.7459716796875,605.3785400390625,610.3406372070312,4715727
2020-05-13,607.859619140625,620.264892578125,595.4542846679688,620.264892578125,2468098
2020-05-14,620.264892578125,625.2269897460938,607.859619140625,620.264892578125,1692220
2020-05-15,617.7838134765625,617.7838134765625,600.4164428710938,610.3406372070312,5632472
2020-05-18,615.3027954101562,615.3027954101562,597.9353637695312,600.4164428710938,5154450
2020-05-19,610.3406372070312,622.7459716796875,600.4164428710938,612.8217163085938,11247009
2020-05-20,612.8217163085938,620.264892578125,607.859619140625,612.8217163085938,6348497
2020-05-26,607.859619140625,625.2269897460938,607.859619140625,617.7838134765625,5275367
2020-05-27,617.7838134765625,620.264892578125,610.3406372070312,617.7838134765625,5550249
2020-05-28,617.7838134765625,622.7459716796875,610.3406372070312,617.7838134765625,9961066
2020-05-29,617.7838134765625,620.264892578125,605.3785400390625,605.3785400390625,6822488
2020-06-02,607.859619140625,620.264892578125,602.8974609375,615.3027954101562,6656833
2020-06-03,617.7838134765625,625.2269897460938,605.3785400390625,607.859619140625,10881439
2020-06-04,607.859619140625,617.7838134765625,600.4164428710938,602.8974609375,8177151
2020-06-05,607.859619140625,615.3027954101562,600.4164428710938,605.3785400390625,7945395
2020-06-08,605.3785400390625,622.7459716796875,605.3785400390625,622.7459716796875,17066901
2020-06-09,630.1891479492188,654.999755859375,627.7080688476562,650.03759765625,34850432
2020-06-10,654.999755859375,664.9239501953125,612.8217163085938,630.1891479492188,29383010
2020-06-11,620.264892578125,625.2269897460938,607.859619140625,610.3406372070312,9622904
2020-06-12,605.3785400390625,607.859619140625,573.124755859375,600.4164428710938,14628225
2020-06-15,605.3785400390625,617.7838134765625,600.4164428710938,615.3027954101562,18368764
2020-06-16,620.264892578125,622.7459716796875,605.3785400390625,615.3027954101562,14174589
2020-06-17,617.7838134765625,622.7459716796875,610.3406372070312,610.3406372070312,5828356
2020-06-18,615.3027954101562,620.264892578125,607.859619140625,610.3406372070312,9176119
2020-06-19,610.3406372070312,617.7838134765625,607.859619140625,610.3406372070312,5246951
2020-06-22,610.3406372070312,617.7838134765625,600.4164428710938,605.3785400390625,7158231
2020-06-23,605.3785400390625,605.3785400390625,590.4921875,592.9732666015625,11547284
2020-06-24,595.4542846679688,605.3785400390625,592.9732666015625,602.8974609375,6142335
2020-06-25,605.3785400390625,605.3785400390625,595.4542846679688,597.9353637695312,5000887
2020-06-26,597.9353637695312,602.8974609375,597.9353637695312,600.4164428710938,7886146
2020-06-29,600.4164428710938,620.264892578125,600.4164428710938,605.3785400390625,14226582
2020-06-30,605.3785400390625,615.3027954101562,597.9353637695312,602.8974609375,16106223
2020-07-01,602.8974609375,625.2269897460938,597.9353637695312,622.7459716796875,20602890
2020-07-02,625.2269897460938,627.7080688476562,607.859619140625,610.3406372070312,19209131
2020-07-03,615.3027954101562,615.3027954101562,607.859619140625,607.859619140625,4882591
2020-07-06,607.859619140625,615.3027954101562,607.859619140625,610.3406372070312,9058226
2020-07-07,610.3406372070312,617.7838134765625,585.5300903320312,610.3406372070312,4604887
2020-07-08,612.8217163085938,617.7838134765625,605.3785400390625,607.859619140625,23276748
2020-07-09,610.3406372070312,612.8217163085938,605.3785400390625,610.3406372070312,33371427
2020-07-10,610.3406372070312,612.8217163085938,605.3785400390625,607.859619140625,9341774
2020-07-13,610.3406372070312,610.3406372070312,602.8974609375,605.3785400390625,9081603
2020-07-14,607.859619140625,610.3406372070312,602.8974609375,602.8974609375,5468631
2020-07-15,607.859619140625,607.859619140625,602.8974609375,605.3785400390625,4441852
2020-07-16,605.3785400390625,610.3406372070312,602.8974609375,605.3785400390625,2063634
2020-07-17,605.3785400390625,610.3406372070312,597.9353637695312,600.4164428710938,11948725
2020-07-20,600.4164428710938,605.3785400390625,600.4164428710938,600.4164428710938,4011390
2020-07-21,602.8974609375,632.670166015625,600.4164428710938,615.3027954101562,39601426
2020-07-22,630.1891479492188,630.1891479492188,615.3027954101562,617.7838134765625,17494339
2020-07-23,620.264892578125,640.1134033203125,620.264892578125,630.1891479492188,25861329
2020-07-24,632.670166015625,635.1512451171875,610.3406372070312,612.8217163085938,12762692
2020-07-27,615.3027954101562,625.2269897460938,615.3027954101562,622.7459716796875,8412937
2020-07-28,622.7459716796875,622.7459716796875,617.7838134765625,620.264892578125,3957986
2020-07-29,620.264892578125,632.670166015625,617.7838134765625,630.1891479492188,9008247
2020-07-30,635.1512451171875,652.5186767578125,630.1891479492188,645.0755004882812,32908318
2020-08-03,645.0755004882812,657.4807739257812,617.7838134765625,637.63232421875,25944963
2020-08-04,637.63232421875,652.5186767578125,632.670166015625,645.0755004882812,17418565
2020-08-05,645.0755004882812,692.2156372070312,637.63232421875,682.2913818359375,30415432
2020-08-06,689.7345581054688,719.5072631835938,679.810302734375,694.6966552734375,24051417
2020-08-07,697.177734375,702.139892578125,677.3292846679688,697.177734375,14397074
2020-08-10,699.6588134765625,702.139892578125,689.7345581054688,692.2156372070312,11236932
2020-08-11,697.177734375,699.6588134765625,682.2913818359375,684.7724609375,13493831
2020-08-12,684.7724609375,692.2156372070312,664.9239501953125,679.810302734375,23126610
2020-08-13,684.7724609375,684.7724609375,674.8482055664062,677.3292846679688,5852539
2020-08-14,679.810302734375,682.2913818359375,669.8861083984375,669.8861083984375,7540125
2020-08-18,669.8861083984375,687.2534790039062,669.8861083984375,682.2913818359375,14839828
2020-08-19,682.2913818359375,684.7724609375,674.8482055664062,679.810302734375,15383346
2020-08-24,682.2913818359375,682.2913818359375,672.3671264648438,674.8482055664062,9570104
2020-08-25,677.3292846679688,679.810302734375,672.3671264648438,674.8482055664062,20715947
2020-08-26,677.3292846679688,702.139892578125,672.3671264648438,689.7345581054688,27247027
2020-08-27,689.7345581054688,729.4315185546875,689.7345581054688,697.177734375,72825336
2020-08-28,699.6588134765625,726.950439453125,697.177734375,704.6209106445312,57199150
2020-08-31,707.1019897460938,714.545166015625,684.7724609375,687.2534790039062,41187644
2020-09-01,689.7345581054688,694.6966552734375,687.2534790039062,694.6966552734375,12588976
2020-09-02,694.6966552734375,702.139892578125,689.7345581054688,694.6966552734375,10066666
2020-09-03,694.6966552734375,697.177734375,689.7345581054688,692.2156372070312,5593779
2020-09-04,692.2156372070312,694.6966552734375,669.8861083984375,694.6966552734375,20483788
2020-09-07,694.6966552734375,699.6588134765625,687.2534790039062,694.6966552734375,14615932
2020-09-08,692.2156372070312,729.4315185546875,692.2156372070312,724.4694213867188,57554643
2020-09-09,721.9883422851562,761.685302734375,704.6209106445312,734.3936157226562,75149545
2020-09-10,734.3936157226562,734.3936157226562,684.7724609375,687.2534790039062,53432815
2020-09-11,687.2534790039062,741.8367919921875,654.999755859375,741.8367919921875,68724467
2020-09-14,744.31787109375,823.7117919921875,739.3557739257812,803.86328125,146032465
2020-09-15,808.825439453125,818.7496948242188,784.0148315429688,784.0148315429688,43825126
2020-09-16,784.0148315429688,788.9769287109375,749.2799682617188,759.2042236328125,33894389
2020-09-17,759.2042236328125,779.052734375,749.2799682617188,749.2799682617188,24586269
2020-09-18,749.2799682617188,774.090576171875,749.2799682617188,764.1663818359375,18674984
2020-09-21,764.1663818359375,774.090576171875,724.4694213867188,764.1663818359375,27372276
2020-09-22,764.1663818359375,764.1663818359375,729.4315185546875,744.31787109375,32380117
2020-09-23,744.31787109375,744.31787109375,714.545166015625,734.3936157226562,27472032
2020-09-24,734.3936157226562,734.3936157226562,714.545166015625,724.4694213867188,19989947
2020-09-25,724.4694213867188,754.2421264648438,719.5072631835938,749.2799682617188,19685641
2020-09-28,759.2042236328125,759.2042236328125,729.4315185546875,734.3936157226562,12535269
2020-09-29,739.3557739257812,744.31787109375,719.5072631835938,724.4694213867188,10504785
2020-09-30,729.4315185546875,739.3557739257812,714.545166015625,739.3557739257812,9242925
2020-10-01,739.3557739257812,749.2799682617188,734.3936157226562,739.3557739257812,10868138
2020-10-02,739.3557739257812,749.2799682617188,714.545166015625,734.3936157226562,12508768
2020-10-05,734.3936157226562,739.3557739257812,714.545166015625,729.4315185546875,4885614
2020-10-06,739.3557739257812,749.2799682617188,729.4315185546875,739.3557739257812,14853835
2020-10-07,739.3557739257812,749.2799682617188,734.3936157226562,739.3557739257812,7370439
2020-10-08,744.31787109375,784.0148315429688,739.3557739257812,779.052734375,33974899
2020-10-09,779.052734375,784.0148315429688,764.1663818359375,779.052734375,13532423
2020-10-12,793.9390869140625,828.6738891601562,779.052734375,788.9769287109375,19517467
2020-10-13,788.9769287109375,793.9390869140625,774.090576171875,784.0148315429688,8485890
2020-10-14,779.052734375,784.0148315429688,769.1284790039062,769.1284790039062,18491393
2020-10-15,779.052734375,779.052734375,754.2421264648438,754.2421264648438,20068038
2020-10-16,754.2421264648438,769.1284790039062,754.2421264648438,759.2042236328125,13745034
2020-10-19,764.1663818359375,779.052734375,759.2042236328125,779.052734375,13657370
2020-10-20,784.0148315429688,803.86328125,774.090576171875,784.0148315429688,30095105
2020-10-21,788.9769287109375,793.9390869140625,774.090576171875,779.052734375,15512525
2020-10-22,788.9769287109375,803.86328125,784.0148315429688,788.9769287109375,72436389
2020-10-23,803.86328125,803.86328125,779.052734375,784.0148315429688,15311804
2020-10-26,784.0148315429688,853.4844970703125,784.0148315429688,818.7496948242188,62187341
2020-10-27,823.7117919921875,828.6738891601562,793.9390869140625,793.9390869140625,38768516
2020-11-02,798.9011840820312,803.86328125,788.9769287109375,793.9390869140625,21435599
2020-11-03,793.9390869140625,803.86328125,784.0148315429688,803.86328125,12919379
2020-11-04,808.825439453125,818.7496948242188,803.86328125,808.825439453125,18759525
2020-11-05,808.825439453125,818.7496948242188,808.825439453125,808.825439453125,7553325
2020-11-06,808.825439453125,838.59814453125,803.86328125,823.7117919921875,28301919
2020-11-09,833.6360473632812,838.59814453125,823.7117919921875,833.6360473632812,21189636
2020-11-10,833.6360473632812,848.5223999023438,833.6360473632812,838.59814453125,23218507
2020-11-11,838.59814453125,843.5602416992188,818.7496948242188,823.7117919921875,22382070
2020-11-12,823.7117919921875,833.6360473632812,803.86328125,808.825439453125,16357325
2020-11-13,813.7875366210938,823.7117919921875,808.825439453125,813.7875366210938,8252421
2020-11-16,813.7875366210938,818.7496948242188,803.86328125,813.7875366210938,21829685
2020-11-17,833.6360473632812,833.6360473632812,808.825439453125,808.825439453125,23085398
2020-11-18,808.825439453125,818.7496948242188,803.86328125,803.86328125,24469283
2020-11-19,813.7875366210938,813.7875366210938,793.9390869140625,793.9390869140625,36023117
2020-11-20,793.9390869140625,803.86328125,788.9769287109375,793.9390869140625,23848782
2020-11-23,803.86328125,813.7875366210938,793.9390869140625,813.7875366210938,24557652
2020-11-24,818.7496948242188,823.7117919921875,803.86328125,803.86328125,30944238
2020-11-25,813.7875366210938,813.7875366210938,793.9390869140625,793.9390869140625,29507654
2020-11-26,798.9011840820312,813.7875366210938,784.0148315429688,788.9769287109375,42727409
2020-11-27,788.9769287109375,798.9011840820312,779.052734375,779.052734375,44831954
2020-11-30,779.052734375,788.9769287109375,754.2421264648438,754.2421264648438,56349412
2020-12-01,754.2421264648438,793.9390869140625,754.2421264648438,793.9390869140625,41475525
2020-12-02,803.86328125,803.86328125,788.9769287109375,793.9390869140625,17533234
2020-12-03,793.9390869140625,798.9011840820312,784.0148315429688,784.0148315429688,13261974
2020-12-04,788.9769287109375,793.9390869140625,774.090576171875,779.052734375,11465968
2020-12-07,779.052734375,793.9390869140625,779.052734375,788.9769287109375,21554903
2020-12-08,788.9769287109375,793.9390869140625,784.0148315429688,793.9390869140625,19760307
2020-12-10,793.9390869140625,798.9011840820312,784.0148315429688,784.0148315429688,17673396
2020-12-11,784.0148315429688,793.9390869140625,779.052734375,779.052734375,8798156
2020-12-14,779.052734375,788.9769287109375,769.1284790039062,774.090576171875,23428901
2020-12-15,779.052734375,784.0148315429688,764.1663818359375,764.1663818359375,22378140
2020-12-16,764.1663818359375,779.052734375,764.1663818359375,769.1284790039062,28084069
2020-12-17,769.1284790039062,779.052734375,764.1663818359375,769.1284790039062,13619382
2020-12-18,769.1284790039062,779.052734375,769.1284790039062,774.090576171875,20047986
2020-12-21,774.090576171875,784.0148315429688,769.1284790039062,784.0148315429688,24425249
2020-12-22,784.0148315429688,823.7117919921875,784.0148315429688,798.9011840820312,128082473
2020-12-23,793.9390869140625,813.7875366210938,769.1284790039062,803.86328125,55107805
2020-12-28,818.7496948242188,828.6738891601562,793.9390869140625,808.825439453125,34881568
2020-12-29,823.7117919921875,823.7117919921875,793.9390869140625,798.9011840820312,31954089
2020-12-30,798.9011840820312,803.86328125,779.052734375,798.9011840820312,26988469
2021-01-04,798.9011840820312,808.825439453125,788.9769287109375,788.9769287109375,19990249
2021-01-05,793.9390869140625,808.825439453125,784.0148315429688,803.86328125,31919426
2021-01-06,803.86328125,808.825439453125,784.0148315429688,793.9390869140625,31023640
2021-01-07,793.9390869140625,793.9390869140625,784.0148315429688,788.9769287109375,13330594
2021-01-08,788.9769287109375,793.9390869140625,779.052734375,779.052734375,16280644
2021-01-11,784.0148315429688,788.9769287109375,769.1284790039062,769.1284790039062,43348414
2021-01-12,769.1284790039062,779.052734375,764.1663818359375,769.1284790039062,32189371
